adult,genres,id,imdb_id,overview,tagline,title,vote_average,vote_count,release_year,imdb_url
0,Adventure Family Fantasy,259316,tt3183660,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",From J.K. Rowling's wizarding world.,Fantastic Beasts and Where to Find Them,7.2,5612.0,2016,https://www.imdb.com/title/tt3183660/
0,Drama Mystery,280996,tt3168230,"The story is set in 1947, following a long-retired Holmes living in a Sussex village with his housekeeper and rising detective son. But then he finds himself haunted by an unsolved 50-year old case. Holmes' memory isn't what it used to be, so he only remembers fragments of the case: a confrontation with an angry husband, a secret bond with his beautiful but unstable wife.",The man behind the myth.,Mr. Holmes,6.5,686.0,2015,https://www.imdb.com/title/tt3168230/
0,Animation Family,328111,tt2709768,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",Think this is what they do all day?,The Secret Life of Pets,5.9,3536.0,2016,https://www.imdb.com/title/tt2709768/
0,Action Drama Crime,85739,tt1893195,"A look at the controversial riot cops unit, told through the stories of three veteran cops and a young recruit.",,A.C.A.B.: All Cops Are Bastards,6.7,163.0,2012,https://www.imdb.com/title/tt1893195/
0,Comedy Drama War,256962,tt1810683,An eight-year-old boy is willing to do whatever it takes to end World War II so he can bring his father home. The story reveals the indescribable love a father has for his little boy and the love a son has for his father.,Believe the impossible.,Little Boy,7.0,190.0,2015,https://www.imdb.com/title/tt1810683/
0,Science Fiction Mystery Thriller,238615,tt2140379,An extremely wealthy elderly man dying from cancer undergoes a radical medical procedure that transfers his consciousness to the body of a healthy young man but everything may not be as good as it seems when he starts to uncover the mystery of the body's origins and the secret organization that will kill to keep its secrets.,God Created Man. Man Created Immortality.,Self/less,6.3,1122.0,2015,https://www.imdb.com/title/tt2140379/
0,Action,302156,tt3014866,"Bill Pope is a CIA agent on a mission in London tracking down a shadowy hacker nicknamed ""The Dutchman."" When he gets mysteriously ambushed and killed, an experimental procedure is used to transfer his memories into dangerous ex-convict Jericho Stewart. When he wakes up with the CIA agent's memories, his mission is to find The Dutchman and eliminate him before the hacker launches ICBM's and starts World War III. But complications soon arise and the mission turns personal.",,Criminal,5.8,566.0,2016,https://www.imdb.com/title/tt3014866/
0,Fantasy Action Adventure,274854,tt1618442,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",Hunt forever.,The Last Witch Hunter,5.7,1345.0,2015,https://www.imdb.com/title/tt1618442/
0,Horror Comedy Fantasy,287903,tt3850590,A horror comedy based on the ancient legend about a pagan creature who punishes children on Christmas.,You don't want to be on his list.,Krampus,5.9,601.0,2015,https://www.imdb.com/title/tt3850590/
0,Action Adventure Crime Fantasy Science Fiction,297761,tt1386697,"From DC Comics comes the Suicide Squad, an antihero team of incarcerated supervillains who act as deniable assets for the United States government, undertaking high-risk black ops missions in exchange for commuted prison sentences.",Worst Heroes Ever,Suicide Squad,5.9,7717.0,2016,https://www.imdb.com/title/tt1386697/
0,Action Adventure Science Fiction,188927,tt2660888,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",,Star Trek Beyond,6.6,2636.0,2016,https://www.imdb.com/title/tt2660888/
0,Drama Action,70006,tt1754264,Four fighters different backgrounds come together to train under an ex MMA rising star and then ultimately have to fight each other and the traitor in heir midst.,,Never Back Down 2: The Beatdown,5.8,138.0,2011,https://www.imdb.com/title/tt1754264/
0,Comedy,214756,tt2637276,"Newlywed couple Ted and Tami-Lynn want to have a baby, but in order to qualify to be a parent, Ted will have to prove he's a person in a court of law.","Ted is Coming, Again.",Ted 2,6.2,2524.0,2015,https://www.imdb.com/title/tt2637276/
0,Comedy Science Fiction,86828,tt1727770,Eccentric aliens give a man the power to do anything he wants to determine if Earth is worth saving.,Great power. Total irresponsibility.,Absolutely Anything,5.7,410.0,2015,https://www.imdb.com/title/tt1727770/
0,Family Animation Adventure Comedy,211672,tt2293640,"Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.","Before Gru, they had a history of bad bosses",Minions,6.4,4729.0,2015,https://www.imdb.com/title/tt2293640/
0,Adventure Animation Family,105864,tt1979388,An epic journey into the world of dinosaurs where an Apatosaurus named Arlo makes an unlikely human friend.,Little Arms With Big Attitude,The Good Dinosaur,6.6,1782.0,2015,https://www.imdb.com/title/tt1979388/
0,Crime Drama,261023,tt1355683,"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf.",Keep your enemies close.,Black Mass,6.3,1262.0,2015,https://www.imdb.com/title/tt1355683/
0,Action Adventure Crime,206647,tt2379713,"A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.",A Plan No One Escapes,Spectre,6.3,4552.0,2015,https://www.imdb.com/title/tt2379713/
0,Drama,310569,tt3742378,"After leaving her daughter Jessica in a small town in Pernambuco to be raised by relatives, Val spends the next 13 years working as a nanny to Fabinho in São Paulo. She has financial stability but has to live with the guilt of having not raised Jessica herself. As Fabinho’s university entrance exams approach, Jessica reappears in her life and seems to want to give her mother a second chance. However Jessica has not been raised to be a servant and her very existence will turn Val’s routine on its head. With precision and humour, Anna Muylaert turns her eye on the subtle and powerful forces that keep rigid class structures in place and how the youth may just be the ones to shake it all up.",,The Second Mother,7.8,169.0,2015,https://www.imdb.com/title/tt3742378/
0,Family Animation,14813,tt0085936,"It is an adaptation of the Charles Dickens classic A Christmas Carol, featuring Scrooge McDuck as his namesake and inspiration Ebenezer Scrooge and Mickey Mouse as Bob Cratchit. This film was based on a 1972 audio musical entitled Disney's A Christmas Carol. It is a twenty-four minute animated short film produced by Walt Disney Productions as an accompaniment to a re-release of The Rescuers.",He's back! Mickey Mouse - in his first new motion picture in 30 years,Mickey's Christmas Carol,7.6,167.0,1983,https://www.imdb.com/title/tt0085936/
0,Drama History,321697,tt2080374,"Set backstage at three iconic product launches and ending in 1998 with the unveiling of the iMac, Steve Jobs takes us behind the scenes of the digital revolution to paint an intimate portrait of the brilliant man at its epicenter.",Can a great man be a good man?,Steve Jobs,6.8,1608.0,2015,https://www.imdb.com/title/tt2080374/
0,History Drama War,225728,tt2884018,"Feature film adaptation of Shakespeare's Scottish play about General Macbeth whose ambitious wife urges him to use wicked means in order to gain power of the throne over the sitting king, Duncan.",All hail Macbeth that shall be king,Macbeth,6.4,497.0,2015,https://www.imdb.com/title/tt2884018/
0,Comedy,296099,tt1524930,"Hoping to bring his family closer together and to recreate his childhood vacation for his own kids, a grown up Rusty Griswold takes his wife and their two sons on a cross-country road trip to the coolest theme park in America, Walley World. Needless to say, things don't go quite as planned.",What could go wrong?,Vacation,6.1,1218.0,2015,https://www.imdb.com/title/tt1524930/
0,Thriller Horror,250574,tt2428170,"Looking for work, Aaron comes across a cryptic online ad: “$1,000 for the day. Filming service. Discretion is appreciated.” Low on cash and full of naiveté, he decides to go for it. He drives to a cabin in a remote mountain town where he meets Josef, his cinematic subject for the day. Josef is sincere and the project seems heartfelt, so Aaron begins to film. But as the day goes on, it becomes clear that Josef is not who he says, and his intentions are not at all pure.",,Creep,6.1,246.0,2014,https://www.imdb.com/title/tt2428170/
0,Action Adventure Fantasy,209112,tt2975590,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",Justice or revenge,Batman v Superman: Dawn of Justice,5.7,7189.0,2016,https://www.imdb.com/title/tt2975590/
0,Documentary Music,331781,tt2870648,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",The girl behind the name.,Amy,7.5,482.0,2015,https://www.imdb.com/title/tt2870648/
0,Drama Adventure Romance,115290,tt2287663,Two high school students become stranded on a tropical island and must rely on each other for survival. They learn more about themselves and each other while falling in love.,The Awakening,Blue Lagoon: The Awakening,6.2,294.0,2012,https://www.imdb.com/title/tt2287663/
0,Comedy Drama Music,264999,tt2268016,"Three years after Mike bowed out of the stripper life at the top of his game, he and the remaining Kings of Tampa hit the road to Myrtle Beach to put on one last blow-out performance.",Back to the grind.,Magic Mike XXL,6.2,716.0,2015,https://www.imdb.com/title/tt2268016/
0,Family Adventure Drama Fantasy,278927,tt3040964,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",,The Jungle Book,6.7,2977.0,2016,https://www.imdb.com/title/tt3040964/
0,Action Adventure Animation Fantasy,303857,tt3819668,"One peaceful day on Earth, two remnants of Frieza's army named Sorbet and Tagoma arrive searching for the Dragon Balls with the aim of reviving Frieza. They succeed, and Frieza subsequently seeks revenge on the Saiyans.",,Dragon Ball Z: Resurrection 'F,6.8,377.0,2015,https://www.imdb.com/title/tt3819668/
0,Comedy Action Adventure,203801,tt1638355,"At the height of the Cold War, a mysterious criminal organization plans to use nuclear weapons and technology to upset the fragile balance of power between the United States and Soviet Union. CIA agent Napoleon Solo and KGB agent Illya Kuryakin are forced to put aside their hostilities and work together to stop the evildoers in their tracks. The duo's only lead is the daughter of a missing German scientist, whom they must find soon to prevent a global catastrophe.",Saving the world never goes out of style.,The Man from U.N.C.L.E.,7.1,2306.0,2015,https://www.imdb.com/title/tt1638355/
0,Action Animation Fantasy,323027,tt4324302,"In an alternate universe, very different versions of DC's Trinity fight against the government after they are framed for an embassy bombing.","From dark heroes, justice will dawn.",Justice League: Gods and Monsters,6.9,151.0,2015,https://www.imdb.com/title/tt4324302/
0,TV Movie Comedy,287689,tt3895884,A fictional documentary-style expose on the rivalry between two tennis stars who battled it out in a 1999 match that lasted seven days.,The epic battle for epicness,7 Days in Hell,6.4,132.0,2015,https://www.imdb.com/title/tt3895884/
0,Adventure Drama Thriller,285783,tt3488710,The story of French high-wire artist Philippe Petit's attempt to cross the Twin Towers of the World Trade Center in 1974.,Dream High.,The Walk,6.9,1151.0,2015,https://www.imdb.com/title/tt3488710/
0,Action Drama History Thriller War,300671,tt4172430,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,"When everything went wrong, six men had the courage to do what was right.",13 Hours: The Secret Soldiers of Benghazi,7.0,963.0,2016,https://www.imdb.com/title/tt4172430/
0,Thriller Action Science Fiction,324670,tt2106651,A special-ops team is dispatched to fight supernatural beings that have taken over a European city.,,Spectral,6.3,453.0,2016,https://www.imdb.com/title/tt2106651/
0,Comedy,58013,tt1680095,,,The Santa Claus Gang,5.8,185.0,2010,https://www.imdb.com/title/tt1680095/
0,Comedy,178915,tt2767948,"In a small mountain village lives a man with a challenging name, Giuseppe Garibaldi (one of Italy's ""fathers of the fatherland""), but everybody call him with the nickname Peppino. Love fishing, the company of friends, the library where he works as a precarious employee. He is an optimistic person even if his child accuse him of being a wannabe. One day, due to a mess of politicians, an amazing thing happens: Peppino is mistakenly elected President of the Italian Republic. Pulled out from his quiet life, is to play a role for which he knows he is obviously inappropriate, but his common sense and his instinctive gestures are incredibly effective, except for the etiquette, for which he is in trouble. The inflexible and fascinating Deputy Secretary General of the Presidency of the Republic, Janis Clementi, is anxious to no avail in an attempt to regulate the unpredictable actions of the President...",,Welcome Mr. President!,6.1,133.0,2013,https://www.imdb.com/title/tt2767948/
0,Drama Comedy,182415,tt2447934,,,"Bianca come il latte, rossa come il sangue",6.3,153.0,2013,https://www.imdb.com/title/tt2447934/
0,Comedy,250219,tt3438354,"A university researcher is fired because of the cuts to university. To earn a living he decides to produce drugs recruiting his former colleagues, who despite their skills are living at the margins of society.",,I Can Quit Whenever I Want,7.4,327.0,2014,https://www.imdb.com/title/tt3438354/
0,Comedy,57112,tt0418259,,,Tu la conosci Claudia?,6.6,183.0,2004,https://www.imdb.com/title/tt0418259/
0,Comedy,35554,tt1526741,,,Cado dalle nubi,6.5,299.0,2009,https://www.imdb.com/title/tt1526741/
0,Animation Comedy Drama Family,293299,tt3689498,"This Oscar-winning animated short film tells the story of one man's love life as seen through the eyes of his best friend and dog, Winston, and revealed bite by bite through the meals they share.",Pet is not just a pet,Feast,8.0,420.0,2014,https://www.imdb.com/title/tt3689498/
0,Drama Mystery Thriller,182560,tt2402101,A woman who survived the brutal killing of her family as a child is forced to confront the events of that day.,"In 1985, her entire family was murdered. 30 years later, the truth emerges.",Dark Places,5.7,488.0,2015,https://www.imdb.com/title/tt2402101/
0,Drama,336804,tt3966404,"In a Turkish village, five orphaned sisters live under strict rule while members of their family prepare their arranged marriages.",Their spirit would never be broken,Mustang,8.0,378.0,2015,https://www.imdb.com/title/tt3966404/
0,Adventure Comedy Drama,348892,tt3863552,A young mute girl from Pakistan loses herself in India with no way to head back. A devoted man with a magnanimous spirit undertakes the task to get her back to her motherland and unite her with her family.,,Bajrangi Bhaijaan,7.7,165.0,2015,https://www.imdb.com/title/tt3863552/
0,Western Drama Adventure Thriller,281957,tt1663202,"In the 1820s, a frontiersman, Hugh Glass, sets out on a path of vengeance against those who left him for dead after a bear mauling.","(n. One who has returned, as if from the dead.)",The Revenant,7.3,6558.0,2015,https://www.imdb.com/title/tt1663202/
0,Mystery Drama,282984,tt3715320,"On a small town college campus, a philosophy professor in existential crisis gives his life new purpose when he enters into a relationship with his student.",,Irrational Man,6.3,600.0,2015,https://www.imdb.com/title/tt3715320/
0,Romance Fantasy Horror,314405,tt3278330,"A fantasy film with horror elements, ""The Tale of Tales"" is loosely inspired by the 17th century collection of fairy tales of the same name by Italian writer Giambattista Basile.",Desire. Envy. Obsession.,Tale of Tales,6.1,403.0,2015,https://www.imdb.com/title/tt3278330/
0,Drama Documentary,317952,tt4126304,"In the Mexican state of Michoacán, Dr. Jose Mireles, a small-town physician known as ""El Doctor,"" shepherds a citizen uprising against the Knights Templar, the violent drug cartel that has wreaked havoc on the region for years. Meanwhile, in Arizona's Altar Valley—a narrow, 52-mile-long desert corridor known as Cocaine Alley—Tim ""Nailer"" Foley, an American veteran, heads a small paramilitary group called Arizona Border Recon, whose goal is to halt Mexico’s drug wars from seeping across our border.",,Cartel Land,7.4,160.0,2015,https://www.imdb.com/title/tt4126304/
0,Action Adventure History War,256040,tt2631186,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",,Baahubali: The Beginning,7.5,138.0,2015,https://www.imdb.com/title/tt2631186/
0,Action Drama,307081,tt1798684,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",Believe in Hope.,Southpaw,7.3,2112.0,2015,https://www.imdb.com/title/tt1798684/
0,Action Crime Drama Mystery Thriller,273481,tt3397884,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",The border is just another line to cross.,Sicario,7.2,2465.0,2015,https://www.imdb.com/title/tt3397884/
0,Drama Horror Thriller,284303,tt3086442,"In the heat of the summer lays a lonesome house in the countryside where nine year old twin brothers await their mother’s return.  When she comes home, bandaged after cosmetic surgery, nothing is like before and the children start to doubt whether this woman is actually who she says she is.",A mother should look out for her sons.,Goodnight Mommy,6.6,344.0,2014,https://www.imdb.com/title/tt3086442/
0,Comedy Drama Romance,342878,tt2191765,"Antoine and Laurent, old friends, spend their vacation in Corsica with their respective daughters: seventeen-year-old Louna and eighteen-year-old Marie. One evening at the beach, Louna seduces Laurent. Louna is in love, but for Laurent it was nothing more than a momentary distraction. Without revealing her lover's name, Louna confides in her father, who tries by any means to discover who his daughter's lover is. How long will the secret be able to be kept hidden?",,One Wild Moment,5.8,293.0,2015,https://www.imdb.com/title/tt2191765/
0,Drama,278236,tt3149038,A socially awkward teenage math prodigy finds new confidence and new friendships when he lands a spot on the British squad at the International Mathematics Olympiad.,True genius comes from opening your heart,X+Y,6.5,210.0,2015,https://www.imdb.com/title/tt3149038/
0,Drama Romance Comedy,283350,tt0443465,A woman who is robbed on her way to catch the 1:30 train to Boston is left stranded in New York City. She meets a man who helps her during the course of the night and the two form a romance.,One night can change your whole life.,Before We Go,6.5,490.0,2014,https://www.imdb.com/title/tt0443465/
0,Animation Comedy Drama Romance,291270,tt2401878,A man crippled by the mundanity of his life experiences something out of the ordinary.,,Anomalisa,6.9,472.0,2015,https://www.imdb.com/title/tt2401878/
0,Drama Romance History,318781,tt4005402,"A young woman's desperate search for her abducted boyfriend that draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",There is no turning back,Colonia,7.4,566.0,2016,https://www.imdb.com/title/tt4005402/
0,Comedy,257211,tt2361509,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin.",Experience never gets old,The Intern,7.1,1926.0,2015,https://www.imdb.com/title/tt2361509/
0,Adventure Action Comedy Family,277217,tt3440298,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evvie) and Jafar (Jay).",They're not bad. They're just born that way.,Descendants,6.7,505.0,2015,https://www.imdb.com/title/tt3440298/
0,Drama Thriller,264644,tt3170832,Jack is a young boy of 5 years old who has lived all his life in one room. He believes everything within it are the only real things in the world. But what will happen when his Ma suddenly tells him that there are other things outside of Room?,Love knows no boundaries,Room,8.1,2838.0,2015,https://www.imdb.com/title/tt3170832/
0,Adventure Animation Family,15657,tt0437503,"Experience the beginning of the legend with Disney's Tarzan Ⅱ, a hilarious, all-new, animated motion picture loaded with laughs, irresistible new songs by Phil Collins, and the inspired voice talent of Glenn Close, George Carlin, and Emmy Award winner Brad Garrett. Before he was King of the Jungle, Tarzan was an awkward young kid just trying to fit in. When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him. His thrilling new journey brings him face to face with the mysterious Zugor, the most powerful force in the land. Together, Tarzan and Zugor discover that being different is not a weakness and that friends and family are the greatest strength of all. This action-packed adventure is sure to delight the entire family. Get ready to GO APE over Disney's wild, new Tarzan Ⅱ.",The Legend Begins,Tarzan II,6.0,231.0,2005,https://www.imdb.com/title/tt0437503/
0,Thriller Mystery,328425,tt4178092,"A husband and wife try to reinvigorate their relationship but their lives are threatened by a ""friend"" from the husband's past who holds a horrifying secret about him, sending their world into a tailspin.",Not every gift is welcome.,The Gift,6.7,1077.0,2015,https://www.imdb.com/title/tt4178092/
0,Mystery Horror,310131,tt4263482,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",Evil takes many forms.,The Witch,6.3,1471.0,2016,https://www.imdb.com/title/tt4263482/
0,Animation Family,286192,tt3824386,"The story follows the love story of two volcanoes, Uku and Lele. It features a song, ""Lava"", which is written by Murphy and performed by Kuana Torres Kahele and Napua Greig, who voice the two volcanoes.",,Lava,7.4,405.0,2015,https://www.imdb.com/title/tt3824386/
0,Horror Thriller,298312,tt3567288,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",No one loves you like your grandparents.,The Visit,6.0,1405.0,2015,https://www.imdb.com/title/tt3567288/
0,Crime Drama Mystery,290751,tt1741273,"A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.",The truth lies in the most unexpected places.,Secret in Their Eyes,6.2,341.0,2015,https://www.imdb.com/title/tt1741273/
0,Comedy Action,261392,tt3316948,"American Ultra is a fast-paced action comedy about Mike, a seemingly hapless and unmotivated stoner whose small-town life with his live-in girlfriend, Phoebe, is suddenly turned upside down.  Unbeknownst to him, Mike is actually a highly trained, lethal sleeper agent. In the blink of an eye, as his secret past comes back to haunt him, Mike is thrust into the middle of a deadly government operation and is forced to summon his inner action-hero in order to survive.",Everyone's getting smoked.,American Ultra,6.0,1099.0,2015,https://www.imdb.com/title/tt3316948/
0,Action Thriller,192141,tt1781922,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape in an environment where foreigners are being immediately executed.",No rescue. No refuge.,No Escape,6.7,798.0,2015,https://www.imdb.com/title/tt1781922/
0,Drama Music,277216,tt1398426,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",The Story of N.W.A.,Straight Outta Compton,7.7,1381.0,2015,https://www.imdb.com/title/tt1398426/
0,Thriller,310133,tt3813310,Two kids find themselves in the centre of a deadly game of cat and mouse after taking a sheriff's cruiser for a joy ride.,Their first drive could be their last.,Cop Car,5.8,301.0,2015,https://www.imdb.com/title/tt3813310/
0,Comedy Drama,308084,tt3824458,"It's Christmas Eve in Tinseltown and Sin-Dee is back on the block. Upon hearing that her pimp boyfriend hasn't been faithful during the 28 days she was locked up, the working girl and her best friend, Alexandra, embark on a mission to get to the bottom of the scandalous rumor. Their rip-roaring odyssey leads them through various subcultures of Los Angeles, including an Armenian family dealing with their own repercussions of infidelity.",,Tangerine,6.9,166.0,2015,https://www.imdb.com/title/tt3824458/
0,Comedy Romance,298729,tt3825738,Serena Bruno is an architect who studied and got several masters in different countries of the world but she decides to go back to Italy so she can live and work there. She will soon find out that her native country is not as open minded and she will struggle to find a job that she truly loves and is passionate about. Along the way she will meet Francesco a gay man who will help and support her throughout her journey.,,Do You See Me?,6.1,126.0,2014,https://www.imdb.com/title/tt3825738/
0,Drama Comedy,274479,tt2446980,A story based on the life of a struggling Long Island single mom who became one of the country's most successful entrepreneurs.,,Joy,6.4,1619.0,2015,https://www.imdb.com/title/tt2446980/
0,Drama Romance Science Fiction,301875,tt3289728,A futuristic love story set in a world where emotions have been eradicated.,Find your equal.,Equals,5.9,386.0,2015,https://www.imdb.com/title/tt3289728/
0,Comedy Horror,273477,tt1727776,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",Always bring protection.,Scouts Guide to the Zombie Apocalypse,6.2,526.0,2015,https://www.imdb.com/title/tt1727776/
0,Drama History,245168,tt3077214,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,Mothers. Daughters. Rebels.,Suffragette,7.1,440.0,2015,https://www.imdb.com/title/tt3077214/
0,Action Adventure Comedy Science Fiction,310135,tt3672742,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams.",This is the future... This is the year 1997.,Turbo Kid,6.8,231.0,2015,https://www.imdb.com/title/tt3672742/
0,Drama Music Romance,301351,tt3787590,"Young Cole Carter dreams of hitting the big time as a Hollywood disc jockey, spending his days and nights hanging with buddies and working on the one track that will set the world on fire. Opportunity comes knocking when he meets James Reed, a charismatic DJ who takes the 23-year-old under his wing. Soon, his seemingly clear path to success gets complicated when he starts falling for his mentor's girlfriend, jeopardizing his new friendship and the future he seems destined to fulfill.",The world is yours.,We Are Your Friends,6.3,673.0,2015,https://www.imdb.com/title/tt3787590/
0,Music Family Animation,16366,tt0264734,"In this animated retelling of the story from the Bible's Book of Genesis, Joseph's gift of dream interpretation and his brilliantly colored coat inspires jealousy in his brothers.",,Joseph: King of Dreams,6.4,167.0,2000,https://www.imdb.com/title/tt0264734/
0,Crime Thriller,276907,tt3569230,"Suave, charming and volatile, Reggie Kray and his unstable twin brother Ronnie start to leave their mark on the London underworld in the 1960s. Using violence to get what they want, the siblings orchestrate robberies and murders while running nightclubs and protection rackets. With police Detective Leonard ""Nipper"" Read hot on their heels, the brothers continue their rapid rise to power and achieve tabloid notoriety.","Love, fight, live, rule like a legend.",Legend,6.7,994.0,2015,https://www.imdb.com/title/tt3569230/
0,Comedy,306943,tt2597760,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",Let the battle for high school begin.,The Outcasts,7.1,141.0,2017,https://www.imdb.com/title/tt2597760/
0,Comedy Horror,323373,tt3705412,Two teenage boys unwittingly summon an ancient evil entity known as The Blind One by delving into black magic while trying to escape their mundane lives.,Evil is coming...,Deathgasm,6.4,172.0,2015,https://www.imdb.com/title/tt3705412/
0,Drama,306819,tt0810819,"When Gerda Wegener asks her husband Einar to fill in as a portrait model, Einar discovers the person she's meant to be and begins living her life as Lili Elbe. Having realized her true self and with Gerda's love and support, Lili embarks on a groundbreaking journey as a transgender pioneer.",Find the courage to be yourself.,The Danish Girl,7.4,1689.0,2015,https://www.imdb.com/title/tt0810819/
0,Documentary,324308,tt4425064,"When Steve Jobs died the world wept. But what accounted for the grief of millions of people who didn’t know him? This evocative film navigates Jobs' path from a small house in the suburbs, to zen temples in Japan, to the CEO's office of the world's richest company, exploring how Jobs’ life and work shaped our relationship with the computer. The Man in the Machine is a provocative and sometimes startling re-evaluation of the legacy of an icon.",Bold. Brilliant. Brutal.,Steve Jobs: The Man in the Machine,6.4,134.0,2015,https://www.imdb.com/title/tt4425064/
0,Horror Crime Thriller,313922,tt4062536,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,One way in. No way out.,Green Room,6.7,696.0,2016,https://www.imdb.com/title/tt4062536/
0,Drama War,283587,tt1365050,"A drama based on the experiences of Agu, a child soldier fighting in the civil war of an unnamed African country. Follows the journey of a young boy, Agu, who is forced to join a group of soldiers in a fictional West African country. While Agu fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination Depicts the mechanics of war and does not shy away from explicit, visceral detail, and paints a complex, difficult picture of Agu as a child soldier.",Child. Captive. Killer.,Beasts of No Nation,7.6,476.0,2015,https://www.imdb.com/title/tt1365050/
0,Comedy Drama,328589,tt3722070,"The true story of the relationship between Alan Bennett and the singular Miss Shepherd, a woman of uncertain origins who ‘temporarily’ parked her van in Bennett’s London driveway and proceeded to live there for 15 years.",A mostly true story,The Lady in the Van,6.0,225.0,2015,https://www.imdb.com/title/tt3722070/
0,Drama,300153,tt2948840,"In 1955, young photographer Dennis Stock develops a close bond with actor James Dean while shooting pictures of the rising Hollywood star.",From Rebel to Icon,Life,5.9,128.0,2015,https://www.imdb.com/title/tt2948840/
